Date,EURPLN=X,GBPPLN=X,PLNEUR=X,PLNGBP=X,PLNUSD=X,USDPLN=X
2015-12-21,4.26675,5.8472,0.2339,,0.254712,3.926
2015-12-22,4.25075,5.80005,0.23495,,0.256669,3.89607
2015-12-23,4.2458,5.74773,0.23528,,0.257887,3.87767
2015-12-24,4.23925,5.78042,0.23571,,0.257308,3.8864
2015-12-25,4.23266,5.77641,0.23579,,0.25899,3.86116
2015-12-28,4.23273,5.78167,0.23475,,0.258809,3.86386
2015-12-29,4.24434,5.75464,0.23536,,0.258555,3.86765
2015-12-30,4.2282,5.73588,0.23621,,0.258387,3.87016
2015-12-31,4.25674,5.76847,0.23477,,0.256891,3.8927
2016-01-01,4.28894,5.81329,0.23291,,0.253173,3.94987
2016-01-04,4.2566,5.7793,0.2346,,0.254939,3.9225
2016-01-05,4.29885,5.83622,0.23239,,0.251972,3.9687
2016-01-06,4.3038,5.87568,0.23204,,0.249778,4.00355
2016-01-07,4.34637,5.90348,0.22967,,0.24794,4.03324
2016-01-08,4.34465,5.81602,0.22999,,0.251436,3.97716
2016-01-11,4.35895,5.78684,0.22892,,0.250845,3.98653
2016-01-12,4.34987,5.8265,0.22971,,0.249583,4.00669
2016-01-13,4.3535,5.79644,0.22942,,0.249046,4.01532
2016-01-14,4.3504,5.76186,0.22946,,0.250098,3.99843
2016-01-15,4.39327,5.835,0.22754,,0.247164,4.04589
2016-01-18,4.4764,5.8509,0.22272,,0.243985,4.09862
2016-01-19,4.46005,5.8342,0.22397,,0.24424,4.09433
2016-01-20,4.44666,5.77964,0.22461,,0.245275,4.07706
2016-01-21,4.4878,5.8584,0.22209,,0.24233,4.1266
2016-01-22,4.48879,5.87685,0.22246,,0.241892,4.13407
2016-01-25,4.44869,5.8756,0.22361,,0.242601,4.122
2016-01-26,4.4728,5.8707,0.22344,,0.242465,4.1243
2016-01-27,4.44325,5.87093,0.22461,,0.24448,4.09032
2016-01-28,4.47744,5.85496,0.22305,,0.243546,4.106
2016-01-29,4.45518,5.84997,0.22418,,0.24547,4.07382
2016-02-01,4.41388,5.80814,0.22581,,0.245228,4.07784
2016-02-02,4.39424,5.8136,0.22732,,0.247986,4.03249
2016-02-03,4.4029,5.8093,0.2264,,0.248004,4.0322
2016-02-04,4.4139,5.80348,0.22587,,0.251062,3.98308
2016-02-05,4.42064,5.75366,0.22575,,0.253291,3.94803
2016-02-08,4.40689,5.73521,0.22665,,0.252854,3.95485
2016-02-09,4.44605,5.732,0.22439,,0.251596,3.97463
2016-02-10,4.4397,5.68834,0.22499,,0.254248,3.93317
2016-02-11,4.4027,5.66794,0.22664,,0.256062,3.9053
2016-02-12,4.4226,5.65755,0.22581,,0.256114,3.90451
2016-02-15,4.3953,5.68514,0.22705,,0.25533,3.9165
2016-02-16,4.394,5.68313,0.22739,,0.25425,3.93313
2016-02-17,4.40745,5.65644,0.22662,,0.252845,3.955
2016-02-18,4.39475,5.64975,0.22733,,0.253047,3.95184
2016-02-19,4.3934,5.66504,0.22744,,0.25286,3.95475
2016-02-22,4.36944,5.6025,0.22855,,0.254505,3.9292
2016-02-23,4.35684,5.58996,0.22939,,0.253088,3.9512
2016-02-24,4.3793,5.5658,0.22816,,0.251772,3.97185
2016-02-25,4.3695,5.52544,0.22858,,0.25205,3.96746
2016-02-26,4.3507,5.51204,0.22967,,0.253317,3.94763
2016-02-29,4.35957,5.53174,0.22875,,0.250547,3.99126
2016-03-01,4.34833,5.56255,0.2297,,0.25035,3.99441
2016-03-02,4.32741,5.55343,0.23074,,0.251273,3.97973
2016-03-03,4.31614,5.59034,0.23094,,0.251816,3.97116
2016-03-04,4.3354,5.61384,0.2303,,0.252505,3.96031
2016-03-07,4.3196,5.58405,0.23123,,0.254453,3.93
2016-03-08,4.3282,5.6031,0.23073,,0.25444,3.9302
2016-03-09,4.32165,5.57814,0.23116,,0.254579,3.92806
2016-03-10,4.3159,5.58002,0.23134,,0.254527,3.92885
2016-03-11,4.32979,5.5352,0.23055,,0.258112,3.87429
2016-03-14,4.29047,5.53178,0.23261,,0.260236,3.84266
2016-03-15,4.2764,5.50044,0.23356,,0.259578,3.8524
2016-03-16,4.2876,5.4627,0.233,,0.259003,3.86096
2016-03-17,4.2866,5.4456,0.233,,0.261712,3.821
2016-03-18,4.27337,5.46744,0.23371,,0.264788,3.77661
2016-03-21,4.2601,5.4645,0.23432,,0.264543,3.7801
2016-03-22,4.2568,5.44364,0.2347,,0.263922,3.789
2016-03-23,4.25377,5.39154,0.23484,,0.263813,3.79056
2016-03-24,4.26031,5.37984,0.23441,,0.262364,3.8115
2016-03-25,4.26744,5.39554,0.23411,,0.261838,3.81916
2016-03-28,4.25954,5.3927,0.23462,,0.261927,3.81786
2016-03-29,4.25004,5.4093,0.23506,,0.263562,3.79418
2016-03-30,4.24397,5.40814,0.23534,,0.266078,3.7583
2016-03-31,4.2694,5.41506,0.23393,,0.265403,3.76786
2016-04-01,4.23753,5.3506,0.2355,,0.268464,3.72489
2016-04-04,4.2423,5.29544,0.23488,,0.268414,3.72559
2016-04-05,4.2385,5.31004,0.23546,,0.26865,3.72231
2016-04-06,4.26215,5.3005,0.23438,,0.267037,3.7448
2016-04-07,4.26604,5.2886,0.234,,0.267216,3.74229
2016-04-08,4.293,5.3062,0.23253,,0.264714,3.77766
2016-04-11,4.2931,5.3186,0.23255,,0.265654,3.7643
2016-04-12,4.27358,5.33034,0.2337,,0.266976,3.74565
2016-04-13,4.2838,5.36884,0.23294,,0.265621,3.76476
2016-04-14,4.28665,5.39163,0.23315,,0.263082,3.8011
2016-04-15,4.29605,5.39208,0.23235,,0.262218,3.81362
2016-04-18,4.2907,5.3842,0.2326,,0.263202,3.79936
2016-04-19,4.30734,5.44094,0.23198,,0.262533,3.80904
2016-04-20,4.29589,5.44252,0.23244,,0.264392,3.78226
2016-04-21,4.2695,5.41409,0.23387,,0.264685,3.77808
2016-04-22,4.32244,5.4826,0.23123,,0.261225,3.82812
2016-04-25,4.36035,5.6052,0.22876,,0.257561,3.88257
2016-04-26,4.4078,5.6672,0.22665,,0.255614,3.91215
2016-04-27,4.3722,5.64026,0.22835,,0.258351,3.8707
2016-04-28,4.38315,5.6247,0.22803,,0.258418,3.8697
2016-04-29,4.39264,5.6516,0.22722,,0.258437,3.86941
2016-05-02,4.36784,5.56264,0.22848,,0.262321,3.81213
2016-05-03,4.3778,5.5697,0.22818,,0.263165,3.7999
2016-05-04,4.39444,5.55714,0.22744,,0.261731,3.82071
2016-05-05,4.39924,5.54968,0.22719,,0.261199,3.8285
2016-05-06,4.40064,5.59123,0.22668,,0.259137,3.85896
2016-05-09,4.42904,5.60903,0.22561,,0.257146,3.88884
2016-05-10,4.43007,5.60767,0.22543,,0.256967,3.89155
2016-05-11,4.41108,5.6038,0.22592,,0.25772,3.88018
2016-05-12,4.42514,5.58846,0.22574,,0.258214,3.87275
2016-05-13,4.40904,5.59866,0.2264,,0.257932,3.87699
2016-05-16,4.38229,5.5557,0.22794,,0.258239,3.87238
2016-05-17,4.37154,5.57866,0.22866,,0.258835,3.86347
2016-05-18,4.37034,5.5808,0.22862,,0.258985,3.86123
2016-05-19,4.39854,5.72065,0.22722,,0.255096,3.92009
2016-05-20,4.41054,5.74384,0.2266,,0.254031,3.93653
2016-05-23,4.40949,5.69463,0.2263,,0.254347,3.93163
2016-05-24,4.44303,5.73482,0.22487,,0.252322,3.96319
2016-05-25,4.42108,5.79987,0.22583,,0.251887,3.97003
2016-05-26,4.40654,5.80172,0.22683,,0.253234,3.94891
2016-05-27,4.40122,5.76617,0.22686,,0.25425,3.93314
2016-05-30,4.38764,5.77377,0.22781,,0.253197,3.9495
2016-05-31,4.39424,5.76492,0.22744,,0.253727,3.94124
2016-06-01,4.38834,5.70558,0.22778,,0.25377,3.94058
2016-06-02,4.38424,5.64765,0.22799,,0.255161,3.9191
2016-06-03,4.3828,5.66266,0.22806,,0.254407,3.93071
2016-06-06,4.38397,5.55615,0.2277,,0.258758,3.86461
2016-06-07,4.35525,5.54086,0.22949,,0.260867,3.83337
2016-06-08,4.35233,5.5725,0.22964,,0.260945,3.83223
2016-06-09,4.31985,5.49768,0.23139,,0.263998,3.78791
2016-06-10,4.33325,5.53767,0.23067,,0.261069,3.83041
2016-06-13,4.35716,5.50064,0.22828,,0.257822,3.87864
2016-06-14,4.41124,5.55018,0.22641,,0.255862,3.90835
2016-06-15,4.42557,5.57264,0.22521,,0.253305,3.94781
2016-06-16,4.42584,5.57694,0.22583,,0.254478,3.92961
2016-06-17,4.42162,5.60693,0.22562,,0.254529,3.92882
2016-06-20,4.40685,5.66266,0.22678,,0.25749,3.88365
2016-06-21,4.38155,5.67834,0.22762,,0.25828,3.87176
2016-06-22,4.39215,5.72504,0.22724,,0.255994,3.90634
2016-06-23,4.3692,5.70186,0.22871,,0.259248,3.85731
2016-06-24,4.3738,5.6117,0.22828,,0.259067,3.86
2016-06-27,4.45784,5.42802,0.22393,,0.247615,4.03852
2016-06-28,4.45464,5.34764,0.22364,,0.24723,4.04481
2016-06-29,4.4194,5.32684,0.22548,,0.250485,3.99226
2016-06-30,4.41504,5.34216,0.22627,,0.251946,3.96911
2016-07-01,4.37604,5.25036,0.22837,,0.253756,3.94079
2016-07-04,4.40812,5.25652,0.22667,,0.252421,3.96163
2016-07-05,4.43514,5.28418,0.22534,,0.251262,3.97991
2016-07-06,4.43814,5.19578,0.22512,,0.249238,4.01223
2016-07-07,4.43857,5.16666,0.22503,,0.250041,3.99934
2016-07-08,4.42514,5.16302,0.22569,,0.250008,3.99987
2016-07-11,4.40446,5.16109,0.22633,,0.250686,3.98906
2016-07-12,4.42583,5.19531,0.22576,,0.249793,4.00331
2016-07-13,4.3959,5.27589,0.22733,,0.251591,3.97471
2016-07-14,4.40465,5.20254,0.22673,,0.25191,3.96967
2016-07-15,4.4068,5.29833,0.22674,,0.25196,3.96889
2016-07-18,4.42225,5.29042,0.22602,,0.249936,4.00102
2016-07-19,4.37075,5.23582,0.22871,,0.253343,3.94721
2016-07-20,4.38024,5.2119,0.22805,,0.251413,3.97752
2016-07-21,4.3682,5.25558,0.2288,,0.252238,3.96451
2016-07-22,4.35947,5.2301,0.22919,,0.253049,3.95181
2016-07-25,4.36265,5.2197,0.22909,,0.25146,3.97677
2016-07-26,4.35954,5.19694,0.22912,,0.252086,3.9669
2016-07-27,4.36005,5.21393,0.22925,,0.252019,3.96796
2016-07-28,4.37124,5.22444,0.22857,,0.253183,3.94971
2016-07-29,4.35815,5.17238,0.22924,,0.254265,3.93291
2016-08-01,4.35564,5.15012,0.22948,,0.256384,3.9004
2016-08-02,4.35634,5.14202,0.22922,,0.256299,3.90169
2016-08-03,4.32484,5.14074,0.23112,,0.259411,3.85489
2016-08-04,4.28036,5.11269,0.23321,,0.260517,3.83852
2016-08-05,4.28633,5.05284,0.23293,,0.259705,3.85052
2016-08-08,4.27874,5.04877,0.23336,,0.259114,3.8593
2016-08-09,4.26883,5.01744,0.234,,0.25966,3.85119
2016-08-10,4.26042,4.98444,0.23461,,0.260943,3.83225
2016-08-11,4.26384,4.96094,0.23426,,0.262341,3.81183
2016-08-12,4.26025,4.95294,0.23459,,0.261445,3.82489
2016-08-15,4.26414,4.92984,0.23399,,0.261828,3.8193
2016-08-16,4.26594,4.91369,0.23416,,0.262119,3.81506
2016-08-17,4.27093,4.93288,0.2339,,0.264008,3.78777
2016-08-18,4.28655,4.946,0.23307,,0.263599,3.79364
2016-08-19,4.28624,4.97134,0.23302,,0.264695,3.77793
2016-08-22,4.3106,4.97937,0.23189,,0.262013,3.8166
2016-08-23,4.30903,4.99794,0.23194,,0.262605,3.808
2016-08-24,4.30595,5.02619,0.23193,,0.26248,3.80981
2016-08-25,4.3078,5.06075,0.23202,,0.261335,3.8265
2016-08-26,4.3315,5.06123,0.23067,,0.260665,3.83634
2016-08-29,4.31535,5.05764,0.23143,,0.259426,3.85466
2016-08-30,4.3435,5.08194,0.23013,,0.257672,3.8809
2016-08-31,4.35797,5.11544,0.22932,,0.255887,3.90798
2016-09-01,4.36377,5.13462,0.2289,,0.255663,3.9114
2016-09-02,4.3627,5.16704,0.22913,,0.256654,3.8963
2016-09-05,4.3592,5.1885,0.22934,,0.255957,3.9069
2016-09-06,4.3411,5.1781,0.23026,,0.256838,3.8935
2016-09-07,4.3322,5.16614,0.23077,,0.25972,3.8503
2016-09-08,4.31805,5.1235,0.2313,,0.260269,3.84218
2016-09-09,4.3246,5.10582,0.23111,,0.260539,3.8382
2016-09-12,4.33515,5.11881,0.2305,,0.25928,3.85683
2016-09-13,4.34865,5.1574,0.22984,,0.258506,3.86838
2016-09-14,4.3528,5.11677,0.22961,,0.257804,3.87892
2016-09-15,4.3362,5.1113,0.23048,,0.25935,3.8558
2016-09-16,4.3283,5.09586,0.23083,,0.25976,3.8497
2016-09-19,4.3078,5.02198,0.23203,,0.259081,3.8598
2016-09-20,4.2961,5.00867,0.23267,,0.260305,3.84165
2016-09-21,4.3013,5.00644,0.2324,,0.259262,3.8571
2016-09-22,4.28773,4.993,0.23299,,0.260969,3.83188
2016-09-23,4.27754,4.99046,0.23353,,0.26203,3.81635
2016-09-26,4.3022,4.96678,0.23233,,0.261272,3.82743
2016-09-27,4.2918,4.94682,0.23265,,0.262068,3.8158
2016-09-28,4.2812,4.96297,0.23349,,0.262072,3.81575
2016-09-29,4.2962,4.98814,0.23268,,0.261247,3.8278
2016-09-30,4.30192,4.9705,0.23234,,0.260777,3.8347
2016-10-03,4.2957,4.94306,0.23269,,0.261534,3.82359
2016-10-04,4.29564,4.92542,0.23273,,0.261024,3.83107
2016-10-05,4.30344,4.88671,0.23209,,0.26042,3.83995
2016-10-06,4.29664,4.88924,0.23233,,0.260766,3.83485
2016-10-07,4.27805,4.75539,0.2336,,0.260463,3.83931
2016-10-10,4.28165,4.75371,0.23335,,0.26145,3.82483
2016-10-11,4.26425,4.72391,0.23438,,0.261198,3.82852
2016-10-12,4.281,4.74835,0.23343,,0.258287,3.87166
2016-10-13,4.29317,4.75056,0.23275,,0.256459,3.89926
2016-10-14,4.2951,4.74882,0.23261,,0.25731,3.88636
2016-10-17,4.30779,4.7836,0.23198,,0.254536,3.92871
2016-10-18,4.31957,4.79247,0.23128,,0.254784,3.9249
2016-10-19,4.3128,4.83436,0.23173,,0.254467,3.92978
2016-10-20,4.309,4.82063,0.23193,,0.254776,3.92502
2016-10-21,4.31664,4.84141,0.23149,,0.25319,3.9496
2016-10-24,4.32302,4.85515,0.23086,,0.251588,3.97476
2016-10-25,4.3214,4.85418,0.23134,,0.251585,3.9748
2016-10-26,4.31516,4.8249,0.23157,,0.252279,3.96386
2016-10-27,4.32604,4.85082,0.231,,0.252176,3.96548
2016-10-28,4.3371,4.84113,0.23043,,0.25133,3.97884
2016-10-31,4.33275,4.81256,0.23067,,0.253539,3.94417
2016-11-01,4.30334,4.79961,0.23202,,0.254924,3.92274
2016-11-02,4.29995,4.75592,0.23244,,0.25701,3.8909
2016-11-03,4.32305,4.79514,0.23113,,0.256619,3.89683
2016-11-04,4.31437,4.84554,0.23164,,0.257229,3.88758
2016-11-07,4.3215,4.86214,0.23091,,0.25667,3.89606
2016-11-08,4.32534,4.85322,0.23069,,0.255385,3.91566
2016-11-09,4.33,4.86291,0.23057,,0.254408,3.9307
2016-11-10,4.3412,4.93024,0.23026,,0.251515,3.9759
2016-11-11,4.36945,5.03359,0.22876,,0.249172,4.0133
2016-11-14,4.41406,5.12724,0.22537,,0.245189,4.07849
2016-11-15,4.41955,5.14737,0.22615,,0.243176,4.11225
2016-11-16,4.40397,5.11269,0.22689,,0.243495,4.10686
2016-11-17,4.44885,5.16879,0.22429,,0.240612,4.15606
2016-11-18,4.43282,5.17797,0.22528,,0.239551,4.17448
2016-11-21,4.43955,5.16675,0.22504,,0.238417,4.19434
2016-11-22,4.4259,5.19174,0.22589,,0.24052,4.15766
2016-11-23,4.4175,5.15706,0.22629,,0.240781,4.15316
2016-11-24,4.43155,5.22234,0.22551,,0.237835,4.2046
2016-11-25,4.4262,5.2142,0.22569,,0.238703,4.1893
2016-11-28,4.41324,5.19072,0.2262,,0.240356,4.16049
2016-11-29,4.41988,5.1642,0.22608,,0.240227,4.16273
2016-11-30,4.43204,5.2002,0.22534,,0.240181,4.16352
2016-12-01,4.4544,5.26059,0.22433,,0.237892,4.20358
2016-12-02,4.48984,5.29935,0.22262,,0.237484,4.21081
2016-12-05,4.4849,5.36513,0.2229,,0.236088,4.23571
2016-12-06,4.49694,5.31596,0.22227,,0.239174,4.18105
2016-12-07,4.45605,5.26614,0.22419,,0.240526,4.15756
2016-12-08,4.42429,5.19194,0.22571,,0.243113,4.11332
2016-12-09,4.43577,5.25614,0.22512,,0.239376,4.17753
2016-12-12,4.44095,5.30464,0.22442,,0.237419,4.21196
2016-12-13,4.44885,5.29884,0.2246,,0.239069,4.1829
2016-12-14,4.42145,5.26884,0.22596,,0.240293,4.16159
2016-12-15,4.43205,5.28594,0.22544,,0.237137,4.21697
2016-12-16,4.43375,5.28616,0.22538,,0.234858,4.2579
2016-12-19,4.4293,5.28974,0.22542,,0.235832,4.2403
2016-12-20,4.4212,5.25569,0.22602,,0.235374,4.24856
2016-12-21,4.40534,5.24164,0.22671,,0.235798,4.24091
2016-12-22,4.4119,5.2214,0.22659,,0.236312,4.2317
2016-12-23,4.41894,5.1927,0.22601,,0.236228,4.2332
2016-12-26,4.4092,5.17084,0.22672,,0.237634,4.20816
2016-12-27,4.40154,5.16924,0.2268,,0.237519,4.21019
2016-12-28,4.3985,5.15784,0.22725,,0.237979,4.20206
2016-12-29,4.40415,5.16734,0.22677,,0.236476,4.22876
2016-12-30,4.4113,5.11728,0.2266,,0.239937,4.16776
2017-01-02,4.40074,5.15974,0.22674,,0.239261,4.17954
2017-01-03,4.40925,5.17695,0.22662,,0.237208,4.21571
2017-01-04,4.3854,5.14884,0.2279,,0.237595,4.20885
2017-01-05,4.3687,5.12493,0.22881,,0.240393,4.15986
2017-01-06,4.36105,5.10944,0.22904,,0.243142,4.11282
2017-01-09,4.35405,5.06794,0.22948,,0.241799,4.13566
2017-01-10,4.3794,5.03244,0.22825,,0.241832,4.13511
2017-01-11,4.3697,5.03513,0.22881,,0.241546,4.13999
2017-01-12,4.3695,5.03424,0.22864,,0.242442,4.1247
2017-01-13,4.36884,5.00554,0.22872,,0.243009,4.11508
2017-01-16,4.38223,4.96414,0.22784,,0.242438,4.12476
2017-01-17,4.37203,4.96452,0.22847,,0.242474,4.12416
2017-01-18,4.35958,5.04881,0.22908,,0.245347,4.07586
2017-01-19,4.35901,5.02811,0.22909,,0.24375,4.10256
2017-01-20,4.3716,5.05794,0.2286,,0.243854,4.10081
2017-01-23,4.3669,5.0488,0.22865,,0.245146,4.0792
2017-01-24,4.3738,5.08773,0.22852,,0.24598,4.06537
2017-01-25,4.36621,5.09997,0.22877,,0.245662,4.07064
2017-01-26,4.3522,5.11422,0.22957,,0.246901,4.0502
2017-01-27,4.34246,5.1198,0.22994,,0.245845,4.0676
2017-01-30,4.3295,5.08884,0.23063,,0.247362,4.04266
2017-01-31,4.33395,5.05796,0.23047,,0.247073,4.04739
2017-02-01,4.32008,5.03544,0.23121,,0.249888,4.0018
2017-02-02,4.3043,5.05599,0.23216,,0.250075,3.9988
2017-02-03,4.31351,5.01844,0.23152,,0.24947,4.00849
2017-02-06,4.2972,4.97407,0.23223,,0.250954,3.9848
2017-02-07,4.2938,4.98164,0.23281,,0.250241,3.99615
2017-02-08,4.30616,5.03861,0.23204,,0.247954,4.033
2017-02-09,4.3133,5.05005,0.23161,,0.247994,4.03236
2017-02-10,4.3115,5.05444,0.2318,,0.247152,4.0461
2017-02-13,4.29351,5.04664,0.23276,,0.247303,4.04363
2017-02-14,4.30891,5.09102,0.23176,,0.245949,4.06589
2017-02-15,4.3012,5.07021,0.23236,,0.245912,4.06649
2017-02-16,4.30698,5.06654,0.2317,,0.245918,4.0664
2017-02-17,4.3153,5.04958,0.23154,,0.247314,4.04344
2017-02-20,4.32672,5.06184,0.23095,,0.245586,4.0719
2017-02-21,4.3141,5.07164,0.23153,,0.245779,4.0687
2017-02-22,4.29309,5.08644,0.2327,,0.245536,4.07273
2017-02-23,4.29729,5.07165,0.23251,,0.245491,4.07347
2017-02-24,4.3018,5.10094,0.23237,,0.246066,4.06395
2017-02-27,4.3146,5.06704,0.23163,,0.244582,4.0886
2017-02-28,4.3123,5.06554,0.23177,,0.245441,4.0743
2017-03-01,4.30436,5.04111,0.23215,,0.245481,4.07363
2017-03-02,4.27859,4.98366,0.23344,,0.246221,4.06139
2017-03-03,4.2974,5.01809,0.23253,,0.244513,4.08976
2017-03-06,4.30019,4.98084,0.23227,,0.246956,4.0493
2017-03-07,4.3065,4.98229,0.23205,,0.24557,4.07216
2017-03-08,4.30289,4.96824,0.2322,,0.245628,4.0712
2017-03-09,4.3091,4.97159,0.2319,,0.244708,4.0865
2017-03-10,4.3246,4.96599,0.23114,,0.244614,4.08807
2017-03-13,4.33289,4.9333,0.23053,,0.246753,4.05263
2017-03-14,4.32925,4.96084,0.23078,,0.246013,4.06483
2017-03-15,4.3174,4.94385,0.23153,,0.245823,4.06796
2017-03-16,4.3117,4.9319,0.2318,,0.249034,4.01552
2017-03-17,4.3092,4.93837,0.23194,,0.249988,4.0002
2017-03-20,4.2838,4.9374,0.23329,,0.250747,3.98808
2017-03-21,4.2643,4.90969,0.23429,,0.251892,3.96995
2017-03-22,4.2781,4.93733,0.23365,,0.25274,3.95663
2017-03-23,4.2796,4.94573,0.23355,,0.252153,3.96584
2017-03-24,4.2653,4.94944,0.23434,,0.252896,3.95419
2017-03-27,4.26303,4.9182,0.23439,,0.254437,3.93024
2017-03-28,4.2457,4.90885,0.23536,,0.255793,3.90941
2017-03-29,4.2407,4.86797,0.23573,,0.255124,3.91966
2017-03-30,4.2246,4.88419,0.23657,,0.254634,3.9272
2017-03-31,4.2108,4.91537,0.23735,,0.253837,3.93954
2017-04-03,4.2305,4.96949,0.2362,,0.252278,3.96388
2017-04-04,4.23307,4.95565,0.23609,,0.252042,3.9676
2017-04-05,4.2475,4.94649,0.23531,,0.251444,3.97703
2017-04-06,4.22987,4.94927,0.23613,,0.252296,3.9636
2017-04-07,4.23015,4.95494,0.23622,,0.2516,3.97456
2017-04-10,4.22162,4.93324,0.23674,,0.250783,3.98751
2017-04-11,4.23275,4.96164,0.23606,,0.25035,3.99441
2017-04-12,4.24741,5.00015,0.23526,,0.249831,4.0027
2017-04-13,4.24692,4.99479,0.23523,,0.251239,3.98027
2017-04-14,4.2464,5.00024,0.2353,,0.249969,4.0005
2017-04-17,4.23389,5.00183,0.23602,,0.250601,3.9904
2017-04-18,4.24549,5.00846,0.23538,,0.250728,3.98839
2017-04-19,4.22847,5.06247,0.23632,,0.253681,3.94196
2017-04-20,4.2572,5.07684,0.23475,,0.251751,3.97218
2017-04-21,4.26273,5.09291,0.23439,,0.251343,3.97862
2017-04-24,4.25624,5.01954,0.23477,,0.255451,3.91465
2017-04-25,4.245,4.99031,0.23547,,0.255925,3.9074
2017-04-26,4.21965,4.95478,0.2368,,0.258962,3.86157
2017-04-27,4.22414,4.97479,0.23652,,0.25816,3.87356
2017-04-28,4.21884,5.00683,0.23685,,0.257476,3.88386
2017-05-01,4.2228,5.00681,0.23648,,0.258244,3.8723
2017-05-02,4.22184,4.99124,0.23667,,0.258284,3.8717
2017-05-03,4.2005,4.96847,0.23788,,0.260485,3.839
2017-05-04,4.20268,4.96817,0.23776,,0.258973,3.8614
2017-05-05,4.22742,4.97592,0.23641,,0.259744,3.84995
2017-05-08,4.20291,4.96963,0.23779,,0.260858,3.83351
2017-05-09,4.22936,5.00954,0.23621,,0.258211,3.8728
2017-05-10,4.2318,5.03322,0.2361,,0.25721,3.88787
2017-05-11,4.2092,5.00674,0.23745,,0.258219,3.87268
2017-05-12,4.22327,5.01034,0.23656,,0.257184,3.88826
2017-05-15,4.2085,4.96114,0.23749,,0.25963,3.85163
2017-05-16,4.19508,4.92929,0.2382,,0.26165,3.8219
2017-05-17,4.16957,4.85461,0.23968,,0.266052,3.75866
2017-05-18,4.1947,4.87494,0.23832,,0.26599,3.75954
2017-05-19,4.2155,4.91452,0.237,,0.263539,3.79451
2017-05-22,4.19099,4.86594,0.23845,,0.267373,3.7401
2017-05-23,4.1979,4.85176,0.23809,,0.26782,3.73385
2017-05-24,4.20259,4.86959,0.23777,,0.266006,3.75931
2017-05-25,4.17432,4.82376,0.23942,,0.26905,3.71678
2017-05-26,4.17345,4.81388,0.23945,,0.268607,3.72291
2017-05-29,4.1784,4.79134,0.23903,,0.26743,3.7393
2017-05-30,4.17586,4.8076,0.23926,,0.266517,3.7521
2017-05-31,4.1726,4.78421,0.23934,,0.267723,3.73521
2017-06-01,4.17865,4.78505,0.23921,,0.268962,3.718
2017-06-02,4.1924,4.81734,0.23831,,0.267513,3.73814
2017-06-05,4.18237,4.77074,0.23885,,0.269706,3.70774
2017-06-06,4.18439,4.798,0.23871,,0.268997,3.71751
2017-06-07,4.19419,4.80191,0.23832,,0.268728,3.72124
2017-06-08,4.20601,4.84389,0.23754,,0.267554,3.73757
2017-06-09,4.1978,4.77474,0.23803,,0.266443,3.75315
2017-06-12,4.1846,4.75895,0.2387,,0.267648,3.73625
2017-06-13,4.1917,4.7422,0.23844,,0.267153,3.74318
2017-06-14,4.1925,4.76478,0.23841,,0.267487,3.7385
2017-06-15,4.1969,4.7732,0.23813,,0.267192,3.74263
2017-06-16,4.2303,4.83983,0.23629,,0.263477,3.7954
2017-06-19,4.209,4.79751,0.23739,,0.266177,3.7569
2017-06-20,4.21614,4.81286,0.23696,,0.264222,3.7847
2017-06-21,4.2466,4.81536,0.23537,,0.26224,3.8133
2017-06-22,4.2533,4.82758,0.23488,,0.262542,3.80891
2017-06-23,4.2343,4.81229,0.236,,0.263484,3.79529
2017-06-26,4.2225,4.8035,0.23671,,0.265273,3.7697
2017-06-27,4.20152,4.77888,0.23786,,0.266164,3.75708
2017-06-28,4.23522,4.78637,0.23587,,0.267537,3.7378
2017-06-29,4.23355,4.81265,0.23606,,0.268881,3.71912
2017-06-30,4.2403,4.82114,0.2357,,0.269778,3.70675
2017-07-03,4.2298,4.81761,0.23625,,0.270153,3.7016
2017-07-04,4.24799,4.83664,0.23522,,0.267705,3.73546
2017-07-05,4.23573,4.82339,0.23594,,0.268118,3.7297
2017-07-06,4.22864,4.81921,0.23625,,0.268272,3.72756
2017-07-07,4.23834,4.81074,0.23582,,0.269527,3.7102
2017-07-10,4.23666,4.78856,0.23579,,0.269201,3.71469
2017-07-12,4.23632,4.74845,0.23579,,0.270791,3.69289
2017-07-13,4.23003,4.77484,0.23629,,0.269965,3.70418
2017-07-14,4.22287,4.79429,0.23666,,0.270018,3.70345
2017-07-17,4.2032,4.80294,0.2376,,0.272829,3.6653
2017-07-18,4.20093,4.77784,0.23789,,0.273116,3.66145
2017-07-19,4.19818,4.73926,0.23803,,0.275099,3.63506
2017-07-20,4.20512,4.75289,0.23753,,0.274003,3.6496
2017-07-21,4.2144,4.698,0.23717,,0.275941,3.62396
2017-07-24,4.2663,4.74771,0.23424,,0.273837,3.65181
2017-07-25,4.2629,4.77086,0.23443,,0.273073,3.66202
2017-07-26,4.26272,4.76914,0.23438,,0.273105,3.66159
2017-07-27,4.2478,4.74825,0.23528,,0.276219,3.62032
2017-07-28,4.2479,4.75114,0.2353,,0.275186,3.63391
2017-07-31,4.2546,4.75945,0.23497,,0.276158,3.62112
2017-08-01,4.25205,4.74507,0.23504,,0.278026,3.59678
2017-08-02,4.25497,4.75744,0.23488,,0.27757,3.6027
2017-08-03,4.2556,4.74995,0.23475,,0.278389,3.5921
